upi_id,amount,transaction_id,timestamp,merchant,is_fraud
68,29374,txn_451,2024-01-19 18:00:00,Merchant B,1
7,36398,txn_452,2024-01-19 19:00:00,Merchant B,1
50,20610,txn_453,2024-01-19 20:00:00,Merchant A,1
57,35836,txn_454,2024-01-19 21:00:00,Merchant C,1
97,38710,txn_455,2024-01-19 22:00:00,Merchant B,1
78,19251,txn_456,2024-01-19 23:00:00,Merchant C,0
49,21173,txn_457,2024-01-20 00:00:00,Merchant B,1
57,11556,txn_458,2024-01-20 01:00:00,Merchant B,0
45,21875,txn_459,2024-01-20 02:00:00,Merchant B,1
65,13082,txn_460,2024-01-20 03:00:00,Merchant A,0
56,24064,txn_461,2024-01-20 04:00:00,Merchant A,1
96,6820,txn_462,2024-01-20 05:00:00,Merchant A,0
94,25713,txn_463,2024-01-20 06:00:00,Merchant C,1
42,24763,txn_464,2024-01-20 07:00:00,Merchant C,1
99,11047,txn_465,2024-01-20 08:00:00,Merchant A,0
51,31464,txn_466,2024-01-20 09:00:00,Merchant C,1
35,28770,txn_467,2024-01-20 10:00:00,Merchant B,1
48,23151,txn_468,2024-01-20 11:00:00,Merchant B,1
8,2712,txn_469,2024-01-20 12:00:00,Merchant B,0
5,4854,txn_470,2024-01-20 13:00:00,Merchant A,0
24,29078,txn_471,2024-01-20 14:00:00,Merchant C,1
11,23864,txn_472,2024-01-20 15:00:00,Merchant A,1
9,21793,txn_473,2024-01-20 16:00:00,Merchant C,1
60,40484,txn_474,2024-01-20 17:00:00,Merchant B,1
11,8943,txn_475,2024-01-20 18:00:00,Merchant A,0
92,48276,txn_476,2024-01-20 19:00:00,Merchant C,1
54,48595,txn_477,2024-01-20 20:00:00,Merchant C,1
51,1763,txn_478,2024-01-20 21:00:00,Merchant B,0
90,31988,txn_479,2024-01-20 22:00:00,Merchant A,1
90,15851,txn_480,2024-01-20 23:00:00,Merchant A,0
59,12113,txn_481,2024-01-21 00:00:00,Merchant A,0
16,24059,txn_482,2024-01-21 01:00:00,Merchant B,1
89,45421,txn_483,2024-01-21 02:00:00,Merchant A,1
4,38891,txn_484,2024-01-21 03:00:00,Merchant B,1
0,482,txn_485,2024-01-21 04:00:00,Merchant B,0
54,47305,txn_486,2024-01-21 05:00:00,Merchant B,1
0,32922,txn_487,2024-01-21 06:00:00,Merchant C,1
28,40386,txn_488,2024-01-21 07:00:00,Merchant A,1
96,1525,txn_489,2024-01-21 08:00:00,Merchant A,0
43,34889,txn_490,2024-01-21 09:00:00,Merchant B,1
88,15049,txn_491,2024-01-21 10:00:00,Merchant B,0
0,35112,txn_492,2024-01-21 11:00:00,Merchant A,1
8,37905,txn_493,2024-01-21 12:00:00,Merchant B,1
58,34009,txn_494,2024-01-21 13:00:00,Merchant A,1
61,61,txn_495,2024-01-21 14:00:00,Merchant C,0
60,9131,txn_496,2024-01-21 15:00:00,Merchant B,0
66,18024,txn_497,2024-01-21 16:00:00,Merchant A,0
15,45081,txn_498,2024-01-21 17:00:00,Merchant B,1
93,13351,txn_499,2024-01-21 18:00:00,Merchant A,0
64,24355,txn_500,2024-01-21 19:00:00,Merchant A,1
74,45187,txn_501,2024-01-21 20:00:00,Merchant B,1
19,28146,txn_502,2024-01-21 21:00:00,Merchant C,1
8,34021,txn_503,2024-01-21 22:00:00,Merchant A,1
47,20588,txn_504,2024-01-21 23:00:00,Merchant A,1
85,41132,txn_505,2024-01-22 00:00:00,Merchant A,1
53,9651,txn_506,2024-01-22 01:00:00,Merchant C,0
22,19934,txn_507,2024-01-22 02:00:00,Merchant C,0
76,20582,txn_508,2024-01-22 03:00:00,Merchant B,1
92,23394,txn_509,2024-01-22 04:00:00,Merchant C,1
66,23052,txn_510,2024-01-22 05:00:00,Merchant B,1
42,26213,txn_511,2024-01-22 06:00:00,Merchant B,1
94,49083,txn_512,2024-01-22 07:00:00,Merchant C,1
59,4091,txn_513,2024-01-22 08:00:00,Merchant B,0
66,6961,txn_514,2024-01-22 09:00:00,Merchant C,0
74,35773,txn_515,2024-01-22 10:00:00,Merchant B,1
8,21521,txn_516,2024-01-22 11:00:00,Merchant C,1
90,49482,txn_517,2024-01-22 12:00:00,Merchant C,1
90,36409,txn_518,2024-01-22 13:00:00,Merchant B,1
43,28471,txn_519,2024-01-22 14:00:00,Merchant A,1
84,20492,txn_520,2024-01-22 15:00:00,Merchant B,1
33,1342,txn_521,2024-01-22 16:00:00,Merchant C,0
2,44624,txn_522,2024-01-22 17:00:00,Merchant A,1
27,24792,txn_523,2024-01-22 18:00:00,Merchant B,1
94,339,txn_524,2024-01-22 19:00:00,Merchant B,0
16,5896,txn_525,2024-01-22 20:00:00,Merchant B,0
1,12255,txn_526,2024-01-22 21:00:00,Merchant A,0
66,11345,txn_527,2024-01-22 22:00:00,Merchant C,0
2,1751,txn_528,2024-01-22 23:00:00,Merchant B,0
28,2422,txn_529,2024-01-23 00:00:00,Merchant B,0
48,39888,txn_530,2024-01-23 01:00:00,Merchant B,1
95,5320,txn_531,2024-01-23 02:00:00,Merchant B,0
1,15897,txn_532,2024-01-23 03:00:00,Merchant B,0
11,11919,txn_533,2024-01-23 04:00:00,Merchant C,0
54,25065,txn_534,2024-01-23 05:00:00,Merchant C,1
96,46618,txn_535,2024-01-23 06:00:00,Merchant B,1
0,27936,txn_536,2024-01-23 07:00:00,Merchant A,1
66,37642,txn_537,2024-01-23 08:00:00,Merchant C,1
34,29712,txn_538,2024-01-23 09:00:00,Merchant A,1
8,4807,txn_539,2024-01-23 10:00:00,Merchant C,0
17,41361,txn_540,2024-01-23 11:00:00,Merchant B,1
79,12183,txn_541,2024-01-23 12:00:00,Merchant C,0
12,22298,txn_542,2024-01-23 13:00:00,Merchant B,1
92,19542,txn_543,2024-01-23 14:00:00,Merchant C,0
26,28922,txn_544,2024-01-23 15:00:00,Merchant B,1
91,16775,txn_545,2024-01-23 16:00:00,Merchant B,0
83,44814,txn_546,2024-01-23 17:00:00,Merchant B,1
17,37199,txn_547,2024-01-23 18:00:00,Merchant B,1
4,8821,txn_548,2024-01-23 19:00:00,Merchant A,0
46,24071,txn_549,2024-01-23 20:00:00,Merchant B,1
29,4233,txn_550,2024-01-23 21:00:00,Merchant A,0
27,11123,txn_551,2024-01-23 22:00:00,Merchant A,0
27,15024,txn_552,2024-01-23 23:00:00,Merchant B,0
58,8008,txn_553,2024-01-24 00:00:00,Merchant A,0
47,17906,txn_554,2024-01-24 01:00:00,Merchant C,0
38,41787,txn_555,2024-01-24 02:00:00,Merchant B,1
4,29399,txn_556,2024-01-24 03:00:00,Merchant A,1
64,34269,txn_557,2024-01-24 04:00:00,Merchant B,1
62,6738,txn_558,2024-01-24 05:00:00,Merchant B,0
27,36063,txn_559,2024-01-24 06:00:00,Merchant B,1
35,25511,txn_560,2024-01-24 07:00:00,Merchant A,1
72,19427,txn_561,2024-01-24 08:00:00,Merchant C,0
38,37266,txn_562,2024-01-24 09:00:00,Merchant C,1
39,17851,txn_563,2024-01-24 10:00:00,Merchant A,0
22,615,txn_564,2024-01-24 11:00:00,Merchant B,0
5,21777,txn_565,2024-01-24 12:00:00,Merchant A,1
4,24078,txn_566,2024-01-24 13:00:00,Merchant A,1
95,9375,txn_567,2024-01-24 14:00:00,Merchant A,0
41,35436,txn_568,2024-01-24 15:00:00,Merchant B,1
12,30908,txn_569,2024-01-24 16:00:00,Merchant A,1
29,13410,txn_570,2024-01-24 17:00:00,Merchant B,0
86,16515,txn_571,2024-01-24 18:00:00,Merchant A,0
80,29867,txn_572,2024-01-24 19:00:00,Merchant C,1
90,2984,txn_573,2024-01-24 20:00:00,Merchant A,0
78,31706,txn_574,2024-01-24 21:00:00,Merchant A,1
93,20663,txn_575,2024-01-24 22:00:00,Merchant C,1
19,23511,txn_576,2024-01-24 23:00:00,Merchant B,1
72,12652,txn_577,2024-01-25 00:00:00,Merchant B,0
90,40999,txn_578,2024-01-25 01:00:00,Merchant A,1
28,28536,txn_579,2024-01-25 02:00:00,Merchant C,1
67,6641,txn_580,2024-01-25 03:00:00,Merchant B,0
65,44548,txn_581,2024-01-25 04:00:00,Merchant A,1
54,15318,txn_582,2024-01-25 05:00:00,Merchant C,0
73,7565,txn_583,2024-01-25 06:00:00,Merchant B,0
22,27346,txn_584,2024-01-25 07:00:00,Merchant B,1
30,48289,txn_585,2024-01-25 08:00:00,Merchant C,1
88,28688,txn_586,2024-01-25 09:00:00,Merchant C,1
14,13738,txn_587,2024-01-25 10:00:00,Merchant C,0
30,9324,txn_588,2024-01-25 11:00:00,Merchant C,0
1,15230,txn_589,2024-01-25 12:00:00,Merchant A,0
71,44482,txn_590,2024-01-25 13:00:00,Merchant C,1
17,8503,txn_591,2024-01-25 14:00:00,Merchant B,0
61,546,txn_592,2024-01-25 15:00:00,Merchant B,0
99,37115,txn_593,2024-01-25 16:00:00,Merchant A,1
44,29431,txn_594,2024-01-25 17:00:00,Merchant B,1
99,9997,txn_595,2024-01-25 18:00:00,Merchant B,0
30,27789,txn_596,2024-01-25 19:00:00,Merchant C,1
81,29970,txn_597,2024-01-25 20:00:00,Merchant B,1
96,48544,txn_598,2024-01-25 21:00:00,Merchant A,1
17,13920,txn_599,2024-01-25 22:00:00,Merchant C,0
16,3811,txn_600,2024-01-25 23:00:00,Merchant C,0
59,30587,txn_601,2024-01-26 00:00:00,Merchant A,1
96,39975,txn_602,2024-01-26 01:00:00,Merchant C,1
31,41774,txn_603,2024-01-26 02:00:00,Merchant C,1
4,16372,txn_604,2024-01-26 03:00:00,Merchant A,0
51,45085,txn_605,2024-01-26 04:00:00,Merchant C,1
5,29630,txn_606,2024-01-26 05:00:00,Merchant A,1
16,8437,txn_607,2024-01-26 06:00:00,Merchant A,0
88,12985,txn_608,2024-01-26 07:00:00,Merchant B,0
99,33040,txn_609,2024-01-26 08:00:00,Merchant B,1
24,19896,txn_610,2024-01-26 09:00:00,Merchant C,0
9,18156,txn_611,2024-01-26 10:00:00,Merchant C,0
59,10617,txn_612,2024-01-26 11:00:00,Merchant A,0
83,37130,txn_613,2024-01-26 12:00:00,Merchant C,1
88,39838,txn_614,2024-01-26 13:00:00,Merchant A,1
85,24575,txn_615,2024-01-26 14:00:00,Merchant A,1
5,3431,txn_616,2024-01-26 15:00:00,Merchant C,0
55,12677,txn_617,2024-01-26 16:00:00,Merchant A,0
11,10817,txn_618,2024-01-26 17:00:00,Merchant B,0
44,32734,txn_619,2024-01-26 18:00:00,Merchant C,1
2,20145,txn_620,2024-01-26 19:00:00,Merchant B,1
4,2051,txn_621,2024-01-26 20:00:00,Merchant C,0
58,44461,txn_622,2024-01-26 21:00:00,Merchant A,1
11,33934,txn_623,2024-01-26 22:00:00,Merchant C,1
74,24952,txn_624,2024-01-26 23:00:00,Merchant B,1
89,32414,txn_625,2024-01-27 00:00:00,Merchant A,1
69,34802,txn_626,2024-01-27 01:00:00,Merchant C,1
21,32914,txn_627,2024-01-27 02:00:00,Merchant C,1
76,47038,txn_628,2024-01-27 03:00:00,Merchant C,1
95,40601,txn_629,2024-01-27 04:00:00,Merchant B,1
48,25281,txn_630,2024-01-27 05:00:00,Merchant B,1
82,24558,txn_631,2024-01-27 06:00:00,Merchant C,1
8,47055,txn_632,2024-01-27 07:00:00,Merchant A,1
66,35401,txn_633,2024-01-27 08:00:00,Merchant A,1
99,4495,txn_634,2024-01-27 09:00:00,Merchant B,0
4,15153,txn_635,2024-01-27 10:00:00,Merchant A,0
18,23896,txn_636,2024-01-27 11:00:00,Merchant B,1
48,9156,txn_637,2024-01-27 12:00:00,Merchant C,0
84,31884,txn_638,2024-01-27 13:00:00,Merchant B,1
2,43195,txn_639,2024-01-27 14:00:00,Merchant B,1
49,43002,txn_640,2024-01-27 15:00:00,Merchant C,1
16,1829,txn_641,2024-01-27 16:00:00,Merchant A,0
8,45029,txn_642,2024-01-27 17:00:00,Merchant B,1
53,41899,txn_643,2024-01-27 18:00:00,Merchant B,1
33,32124,txn_644,2024-01-27 19:00:00,Merchant C,1
49,37574,txn_645,2024-01-27 20:00:00,Merchant A,1
37,807,txn_646,2024-01-27 21:00:00,Merchant B,0
54,40971,txn_647,2024-01-27 22:00:00,Merchant C,1
33,29758,txn_648,2024-01-27 23:00:00,Merchant B,1
6,34637,txn_649,2024-01-28 00:00:00,Merchant C,1
95,14562,txn_650,2024-01-28 01:00:00,Merchant A,0
45,48281,txn_651,2024-01-28 02:00:00,Merchant A,1
29,24263,txn_652,2024-01-28 03:00:00,Merchant A,1
86,14900,txn_653,2024-01-28 04:00:00,Merchant A,0
93,48989,txn_654,2024-01-28 05:00:00,Merchant B,1
73,15935,txn_655,2024-01-28 06:00:00,Merchant B,0
10,38198,txn_656,2024-01-28 07:00:00,Merchant A,1
74,41845,txn_657,2024-01-28 08:00:00,Merchant A,1
89,36333,txn_658,2024-01-28 09:00:00,Merchant A,1
72,34158,txn_659,2024-01-28 10:00:00,Merchant B,1
54,11594,txn_660,2024-01-28 11:00:00,Merchant A,0
9,40043,txn_661,2024-01-28 12:00:00,Merchant A,1
67,49977,txn_662,2024-01-28 13:00:00,Merchant A,1
41,17321,txn_663,2024-01-28 14:00:00,Merchant C,0
5,27377,txn_664,2024-01-28 15:00:00,Merchant A,1
35,43514,txn_665,2024-01-28 16:00:00,Merchant C,1
37,14200,txn_666,2024-01-28 17:00:00,Merchant C,0
89,15877,txn_667,2024-01-28 18:00:00,Merchant A,0
46,8246,txn_668,2024-01-28 19:00:00,Merchant C,0
20,7215,txn_669,2024-01-28 20:00:00,Merchant A,0
63,727,txn_670,2024-01-28 21:00:00,Merchant B,0
45,46601,txn_671,2024-01-28 22:00:00,Merchant B,1
22,11363,txn_672,2024-01-28 23:00:00,Merchant B,0
31,18298,txn_673,2024-01-29 00:00:00,Merchant B,0
32,30449,txn_674,2024-01-29 01:00:00,Merchant C,1
82,26173,txn_675,2024-01-29 02:00:00,Merchant A,1
78,42875,txn_676,2024-01-29 03:00:00,Merchant A,1
62,7658,txn_677,2024-01-29 04:00:00,Merchant A,0
85,18851,txn_678,2024-01-29 05:00:00,Merchant B,0
9,25426,txn_679,2024-01-29 06:00:00,Merchant B,1
69,26686,txn_680,2024-01-29 07:00:00,Merchant A,1
88,47320,txn_681,2024-01-29 08:00:00,Merchant B,1
40,24579,txn_682,2024-01-29 09:00:00,Merchant A,1
34,28832,txn_683,2024-01-29 10:00:00,Merchant A,1
30,7907,txn_684,2024-01-29 11:00:00,Merchant A,0
68,7288,txn_685,2024-01-29 12:00:00,Merchant A,0
25,33661,txn_686,2024-01-29 13:00:00,Merchant A,1
11,10223,txn_687,2024-01-29 14:00:00,Merchant A,0
58,37444,txn_688,2024-01-29 15:00:00,Merchant A,1
50,34702,txn_689,2024-01-29 16:00:00,Merchant B,1
33,17765,txn_690,2024-01-29 17:00:00,Merchant A,0
91,44642,txn_691,2024-01-29 18:00:00,Merchant A,1
72,17675,txn_692,2024-01-29 19:00:00,Merchant B,0
90,18025,txn_693,2024-01-29 20:00:00,Merchant B,0
11,46008,txn_694,2024-01-29 21:00:00,Merchant B,1
33,23875,txn_695,2024-01-29 22:00:00,Merchant A,1
64,43643,txn_696,2024-01-29 23:00:00,Merchant C,1
40,32285,txn_697,2024-01-30 00:00:00,Merchant C,1
5,17603,txn_698,2024-01-30 01:00:00,Merchant B,0
92,37785,txn_699,2024-01-30 02:00:00,Merchant C,1
54,23266,txn_700,2024-01-30 03:00:00,Merchant B,1
13,25932,txn_701,2024-01-30 04:00:00,Merchant A,1
92,28842,txn_702,2024-01-30 05:00:00,Merchant C,1
70,29193,txn_703,2024-01-30 06:00:00,Merchant A,1
58,46543,txn_704,2024-01-30 07:00:00,Merchant C,1
33,42521,txn_705,2024-01-30 08:00:00,Merchant A,1
0,15586,txn_706,2024-01-30 09:00:00,Merchant C,0
23,25560,txn_707,2024-01-30 10:00:00,Merchant A,1
75,40060,txn_708,2024-01-30 11:00:00,Merchant A,1
92,33743,txn_709,2024-01-30 12:00:00,Merchant C,1
59,4134,txn_710,2024-01-30 13:00:00,Merchant A,0
60,14664,txn_711,2024-01-30 14:00:00,Merchant A,0
18,21755,txn_712,2024-01-30 15:00:00,Merchant A,1
52,3973,txn_713,2024-01-30 16:00:00,Merchant C,0
27,5296,txn_714,2024-01-30 17:00:00,Merchant C,0
32,46682,txn_715,2024-01-30 18:00:00,Merchant A,1
56,41874,txn_716,2024-01-30 19:00:00,Merchant A,1
54,29126,txn_717,2024-01-30 20:00:00,Merchant C,1
39,40997,txn_718,2024-01-30 21:00:00,Merchant C,1
40,9904,txn_719,2024-01-30 22:00:00,Merchant A,0
26,3021,txn_720,2024-01-30 23:00:00,Merchant A,0
40,41756,txn_721,2024-01-31 00:00:00,Merchant A,1
58,20421,txn_722,2024-01-31 01:00:00,Merchant B,1
42,21453,txn_723,2024-01-31 02:00:00,Merchant C,1
14,45649,txn_724,2024-01-31 03:00:00,Merchant B,1
79,38002,txn_725,2024-01-31 04:00:00,Merchant C,1
84,9517,txn_726,2024-01-31 05:00:00,Merchant C,0
73,47328,txn_727,2024-01-31 06:00:00,Merchant C,1
30,49470,txn_728,2024-01-31 07:00:00,Merchant C,1
99,2397,txn_729,2024-01-31 08:00:00,Merchant C,0
11,18547,txn_730,2024-01-31 09:00:00,Merchant C,0
13,19130,txn_731,2024-01-31 10:00:00,Merchant C,0
53,1592,txn_732,2024-01-31 11:00:00,Merchant B,0
10,11304,txn_733,2024-01-31 12:00:00,Merchant A,0
42,30562,txn_734,2024-01-31 13:00:00,Merchant A,1
44,6184,txn_735,2024-01-31 14:00:00,Merchant B,0
6,26573,txn_736,2024-01-31 15:00:00,Merchant B,1
7,34081,txn_737,2024-01-31 16:00:00,Merchant B,1
25,20696,txn_738,2024-01-31 17:00:00,Merchant B,1
0,7315,txn_739,2024-01-31 18:00:00,Merchant C,0
50,19624,txn_740,2024-01-31 19:00:00,Merchant A,0
23,2140,txn_741,2024-01-31 20:00:00,Merchant C,0
8,47457,txn_742,2024-01-31 21:00:00,Merchant A,1
86,31291,txn_743,2024-01-31 22:00:00,Merchant A,1
53,18089,txn_744,2024-01-31 23:00:00,Merchant B,0
73,39693,txn_745,2024-02-01 00:00:00,Merchant C,1
4,33131,txn_746,2024-02-01 01:00:00,Merchant B,1
72,32089,txn_747,2024-02-01 02:00:00,Merchant C,1
96,26293,txn_748,2024-02-01 03:00:00,Merchant A,1
8,46250,txn_749,2024-02-01 04:00:00,Merchant B,1
70,20671,txn_750,2024-02-01 05:00:00,Merchant B,1
74,3739,txn_751,2024-02-01 06:00:00,Merchant A,0
17,2470,txn_752,2024-02-01 07:00:00,Merchant A,0
21,22535,txn_753,2024-02-01 08:00:00,Merchant A,1
78,48875,txn_754,2024-02-01 09:00:00,Merchant B,1
92,49709,txn_755,2024-02-01 10:00:00,Merchant C,1
30,9018,txn_756,2024-02-01 11:00:00,Merchant B,0
90,2809,txn_757,2024-02-01 12:00:00,Merchant C,0
78,49139,txn_758,2024-02-01 13:00:00,Merchant B,1
54,47639,txn_759,2024-02-01 14:00:00,Merchant B,1
57,12714,txn_760,2024-02-01 15:00:00,Merchant A,0
46,40330,txn_761,2024-02-01 16:00:00,Merchant C,1
21,2720,txn_762,2024-02-01 17:00:00,Merchant B,0
92,22891,txn_763,2024-02-01 18:00:00,Merchant B,1
36,11701,txn_764,2024-02-01 19:00:00,Merchant A,0
2,36510,txn_765,2024-02-01 20:00:00,Merchant A,1
61,42535,txn_766,2024-02-01 21:00:00,Merchant C,1
20,36767,txn_767,2024-02-01 22:00:00,Merchant B,1
60,26706,txn_768,2024-02-01 23:00:00,Merchant C,1
9,18788,txn_769,2024-02-02 00:00:00,Merchant B,0
71,48846,txn_770,2024-02-02 01:00:00,Merchant C,1
27,26589,txn_771,2024-02-02 02:00:00,Merchant A,1
83,26124,txn_772,2024-02-02 03:00:00,Merchant B,1
75,33063,txn_773,2024-02-02 04:00:00,Merchant C,1
92,10178,txn_774,2024-02-02 05:00:00,Merchant A,0
22,21728,txn_775,2024-02-02 06:00:00,Merchant A,1
5,30221,txn_776,2024-02-02 07:00:00,Merchant C,1
41,9883,txn_777,2024-02-02 08:00:00,Merchant B,0
29,1137,txn_778,2024-02-02 09:00:00,Merchant B,0
56,34833,txn_779,2024-02-02 10:00:00,Merchant A,1
81,31967,txn_780,2024-02-02 11:00:00,Merchant B,1
66,7010,txn_781,2024-02-02 12:00:00,Merchant B,0
42,12988,txn_782,2024-02-02 13:00:00,Merchant B,0
18,37312,txn_783,2024-02-02 14:00:00,Merchant A,1
63,31576,txn_784,2024-02-02 15:00:00,Merchant C,1
1,1008,txn_785,2024-02-02 16:00:00,Merchant B,0
52,5446,txn_786,2024-02-02 17:00:00,Merchant A,0
24,10707,txn_787,2024-02-02 18:00:00,Merchant A,0
45,47518,txn_788,2024-02-02 19:00:00,Merchant C,1
27,44487,txn_789,2024-02-02 20:00:00,Merchant B,1
62,29258,txn_790,2024-02-02 21:00:00,Merchant B,1
10,21737,txn_791,2024-02-02 22:00:00,Merchant C,1
96,42208,txn_792,2024-02-02 23:00:00,Merchant C,1
44,13282,txn_793,2024-02-03 00:00:00,Merchant A,0
3,1436,txn_794,2024-02-03 01:00:00,Merchant A,0
84,33340,txn_795,2024-02-03 02:00:00,Merchant C,1
19,35151,txn_796,2024-02-03 03:00:00,Merchant B,1
60,25822,txn_797,2024-02-03 04:00:00,Merchant A,1
88,26661,txn_798,2024-02-03 05:00:00,Merchant A,1
85,5085,txn_799,2024-02-03 06:00:00,Merchant B,0
55,16662,txn_800,2024-02-03 07:00:00,Merchant A,0
20,13508,txn_801,2024-02-03 08:00:00,Merchant B,0
44,7060,txn_802,2024-02-03 09:00:00,Merchant B,0
75,18272,txn_803,2024-02-03 10:00:00,Merchant B,0
27,45540,txn_804,2024-02-03 11:00:00,Merchant C,1
98,7492,txn_805,2024-02-03 12:00:00,Merchant C,0
99,47296,txn_806,2024-02-03 13:00:00,Merchant C,1
0,14860,txn_807,2024-02-03 14:00:00,Merchant B,0
14,8074,txn_808,2024-02-03 15:00:00,Merchant B,0
51,9078,txn_809,2024-02-03 16:00:00,Merchant C,0
56,20954,txn_810,2024-02-03 17:00:00,Merchant A,1
92,11384,txn_811,2024-02-03 18:00:00,Merchant B,0
80,49147,txn_812,2024-02-03 19:00:00,Merchant A,1
66,2354,txn_813,2024-02-03 20:00:00,Merchant A,0
95,23822,txn_814,2024-02-03 21:00:00,Merchant B,1
45,37568,txn_815,2024-02-03 22:00:00,Merchant B,1
23,49839,txn_816,2024-02-03 23:00:00,Merchant A,1
49,24861,txn_817,2024-02-04 00:00:00,Merchant A,1
16,21196,txn_818,2024-02-04 01:00:00,Merchant C,1
49,11940,txn_819,2024-02-04 02:00:00,Merchant C,0
31,25339,txn_820,2024-02-04 03:00:00,Merchant B,1
72,21731,txn_821,2024-02-04 04:00:00,Merchant C,1
72,21428,txn_822,2024-02-04 05:00:00,Merchant C,1
82,35197,txn_823,2024-02-04 06:00:00,Merchant C,1
9,27084,txn_824,2024-02-04 07:00:00,Merchant C,1
84,21511,txn_825,2024-02-04 08:00:00,Merchant A,1
76,44065,txn_826,2024-02-04 09:00:00,Merchant B,1
71,7814,txn_827,2024-02-04 10:00:00,Merchant C,0
0,31599,txn_828,2024-02-04 11:00:00,Merchant A,1
47,47183,txn_829,2024-02-04 12:00:00,Merchant A,1
40,27571,txn_830,2024-02-04 13:00:00,Merchant A,1
75,27083,txn_831,2024-02-04 14:00:00,Merchant C,1
34,29242,txn_832,2024-02-04 15:00:00,Merchant C,1
59,30679,txn_833,2024-02-04 16:00:00,Merchant B,1
62,44570,txn_834,2024-02-04 17:00:00,Merchant C,1
26,11746,txn_835,2024-02-04 18:00:00,Merchant C,0
28,26030,txn_836,2024-02-04 19:00:00,Merchant A,1
92,13026,txn_837,2024-02-04 20:00:00,Merchant B,0
95,36125,txn_838,2024-02-04 21:00:00,Merchant C,1
70,14289,txn_839,2024-02-04 22:00:00,Merchant C,0
33,23651,txn_840,2024-02-04 23:00:00,Merchant A,1
19,6541,txn_841,2024-02-05 00:00:00,Merchant A,0
28,32233,txn_842,2024-02-05 01:00:00,Merchant C,1
50,16423,txn_843,2024-02-05 02:00:00,Merchant B,0
23,3343,txn_844,2024-02-05 03:00:00,Merchant B,0
46,41847,txn_845,2024-02-05 04:00:00,Merchant A,1
4,35613,txn_846,2024-02-05 05:00:00,Merchant A,1
62,10397,txn_847,2024-02-05 06:00:00,Merchant C,0
50,17483,txn_848,2024-02-05 07:00:00,Merchant A,0
45,23412,txn_849,2024-02-05 08:00:00,Merchant C,1
94,46767,txn_850,2024-02-05 09:00:00,Merchant B,1
94,13262,txn_851,2024-02-05 10:00:00,Merchant B,0
53,3094,txn_852,2024-02-05 11:00:00,Merchant C,0
9,11723,txn_853,2024-02-05 12:00:00,Merchant A,0
42,22043,txn_854,2024-02-05 13:00:00,Merchant B,1
16,44414,txn_855,2024-02-05 14:00:00,Merchant A,1
77,47852,txn_856,2024-02-05 15:00:00,Merchant B,1
84,28088,txn_857,2024-02-05 16:00:00,Merchant C,1
6,32348,txn_858,2024-02-05 17:00:00,Merchant C,1
63,33757,txn_859,2024-02-05 18:00:00,Merchant C,1
73,39215,txn_860,2024-02-05 19:00:00,Merchant B,1
47,16336,txn_861,2024-02-05 20:00:00,Merchant A,0
32,28603,txn_862,2024-02-05 21:00:00,Merchant A,1
61,48902,txn_863,2024-02-05 22:00:00,Merchant A,1
98,34451,txn_864,2024-02-05 23:00:00,Merchant B,1
32,32197,txn_865,2024-02-06 00:00:00,Merchant B,1
46,5627,txn_866,2024-02-06 01:00:00,Merchant B,0
98,7425,txn_867,2024-02-06 02:00:00,Merchant B,0
81,12858,txn_868,2024-02-06 03:00:00,Merchant B,0
24,44924,txn_869,2024-02-06 04:00:00,Merchant A,1
77,19983,txn_870,2024-02-06 05:00:00,Merchant B,0
91,11426,txn_871,2024-02-06 06:00:00,Merchant B,0
47,1981,txn_872,2024-02-06 07:00:00,Merchant A,0
60,48291,txn_873,2024-02-06 08:00:00,Merchant B,1
98,26432,txn_874,2024-02-06 09:00:00,Merchant A,1
48,19441,txn_875,2024-02-06 10:00:00,Merchant A,0
32,41753,txn_876,2024-02-06 11:00:00,Merchant C,1
97,17176,txn_877,2024-02-06 12:00:00,Merchant C,0
87,48652,txn_878,2024-02-06 13:00:00,Merchant C,1
77,26386,txn_879,2024-02-06 14:00:00,Merchant C,1
24,38159,txn_880,2024-02-06 15:00:00,Merchant B,1
47,23020,txn_881,2024-02-06 16:00:00,Merchant C,1
80,18640,txn_882,2024-02-06 17:00:00,Merchant A,0
45,19995,txn_883,2024-02-06 18:00:00,Merchant B,0
22,34376,txn_884,2024-02-06 19:00:00,Merchant C,1
34,21564,txn_885,2024-02-06 20:00:00,Merchant A,1
1,39342,txn_886,2024-02-06 21:00:00,Merchant B,1
52,5777,txn_887,2024-02-06 22:00:00,Merchant B,0
9,36445,txn_888,2024-02-06 23:00:00,Merchant C,1
72,3381,txn_889,2024-02-07 00:00:00,Merchant B,0
9,8712,txn_890,2024-02-07 01:00:00,Merchant A,0
83,8783,txn_891,2024-02-07 02:00:00,Merchant B,0
87,17435,txn_892,2024-02-07 03:00:00,Merchant A,0
66,46766,txn_893,2024-02-07 04:00:00,Merchant B,1
28,20018,txn_894,2024-02-07 05:00:00,Merchant C,1
56,30708,txn_895,2024-02-07 06:00:00,Merchant A,1
49,39111,txn_896,2024-02-07 07:00:00,Merchant B,1
63,17344,txn_897,2024-02-07 08:00:00,Merchant B,0
75,38828,txn_898,2024-02-07 09:00:00,Merchant B,1
38,41653,txn_899,2024-02-07 10:00:00,Merchant A,1
73,5656,txn_900,2024-02-07 11:00:00,Merchant A,0
