upi_id,amount,transaction_id,timestamp,merchant,is_fraud
upi_id_67,34178,txn_388,2024-01-17 03:00:00,Merchant A,1
upi_id_18,29379,txn_389,2024-01-17 04:00:00,Merchant B,1
upi_id_25,37335,txn_390,2024-01-17 05:00:00,Merchant A,1
upi_id_95,11383,txn_391,2024-01-17 06:00:00,Merchant C,0
upi_id_54,14597,txn_392,2024-01-17 07:00:00,Merchant C,0
upi_id_58,33573,txn_393,2024-01-17 08:00:00,Merchant C,1
upi_id_67,13222,txn_394,2024-01-17 09:00:00,Merchant C,0
upi_id_46,1280,txn_395,2024-01-17 10:00:00,Merchant B,0
upi_id_24,45961,txn_396,2024-01-17 11:00:00,Merchant A,1
upi_id_32,7084,txn_397,2024-01-17 12:00:00,Merchant B,0
upi_id_47,43862,txn_398,2024-01-17 13:00:00,Merchant A,1
upi_id_86,17772,txn_399,2024-01-17 14:00:00,Merchant A,0
upi_id_23,29976,txn_400,2024-01-17 15:00:00,Merchant A,1
upi_id_66,45649,txn_401,2024-01-17 16:00:00,Merchant B,1
upi_id_27,48286,txn_402,2024-01-17 17:00:00,Merchant A,1
upi_id_2,19064,txn_403,2024-01-17 18:00:00,Merchant B,0
upi_id_90,2107,txn_404,2024-01-17 19:00:00,Merchant C,0
upi_id_17,24558,txn_405,2024-01-17 20:00:00,Merchant C,1
upi_id_33,48855,txn_406,2024-01-17 21:00:00,Merchant A,1
upi_id_9,20608,txn_407,2024-01-17 22:00:00,Merchant B,1
upi_id_43,37600,txn_408,2024-01-17 23:00:00,Merchant C,1
upi_id_48,28530,txn_409,2024-01-18 00:00:00,Merchant B,1
upi_id_39,35955,txn_410,2024-01-18 01:00:00,Merchant B,1
upi_id_93,27857,txn_411,2024-01-18 02:00:00,Merchant A,1
upi_id_42,2574,txn_412,2024-01-18 03:00:00,Merchant C,0
upi_id_26,12809,txn_413,2024-01-18 04:00:00,Merchant A,0
upi_id_99,35368,txn_414,2024-01-18 05:00:00,Merchant A,1
upi_id_50,36802,txn_415,2024-01-18 06:00:00,Merchant C,1
upi_id_25,41197,txn_416,2024-01-18 07:00:00,Merchant C,1
upi_id_24,34073,txn_417,2024-01-18 08:00:00,Merchant B,1
upi_id_13,23753,txn_418,2024-01-18 09:00:00,Merchant C,1
upi_id_60,17686,txn_419,2024-01-18 10:00:00,Merchant B,0
upi_id_7,41402,txn_420,2024-01-18 11:00:00,Merchant B,1
upi_id_57,11373,txn_421,2024-01-18 12:00:00,Merchant B,0
upi_id_36,8997,txn_422,2024-01-18 13:00:00,Merchant C,0
upi_id_45,16459,txn_423,2024-01-18 14:00:00,Merchant A,0
upi_id_20,31890,txn_424,2024-01-18 15:00:00,Merchant B,1
upi_id_65,26666,txn_425,2024-01-18 16:00:00,Merchant A,1
upi_id_8,38244,txn_426,2024-01-18 17:00:00,Merchant A,1
upi_id_16,31654,txn_427,2024-01-18 18:00:00,Merchant C,1
upi_id_14,26658,txn_428,2024-01-18 19:00:00,Merchant A,1
upi_id_76,39953,txn_429,2024-01-18 20:00:00,Merchant A,1
upi_id_87,22181,txn_430,2024-01-18 21:00:00,Merchant C,1
upi_id_15,31897,txn_431,2024-01-18 22:00:00,Merchant B,1
upi_id_92,12876,txn_432,2024-01-18 23:00:00,Merchant A,0
upi_id_98,1623,txn_433,2024-01-19 00:00:00,Merchant C,0
upi_id_66,48757,txn_434,2024-01-19 01:00:00,Merchant A,1
upi_id_32,40810,txn_435,2024-01-19 02:00:00,Merchant A,1
upi_id_87,16726,txn_436,2024-01-19 03:00:00,Merchant B,0
upi_id_63,40761,txn_437,2024-01-19 04:00:00,Merchant A,1
upi_id_86,15647,txn_438,2024-01-19 05:00:00,Merchant C,0
upi_id_51,17030,txn_439,2024-01-19 06:00:00,Merchant A,0
upi_id_25,29403,txn_440,2024-01-19 07:00:00,Merchant B,1
upi_id_58,4264,txn_441,2024-01-19 08:00:00,Merchant B,0
upi_id_63,30988,txn_442,2024-01-19 09:00:00,Merchant C,1
upi_id_62,46829,txn_443,2024-01-19 10:00:00,Merchant B,1
upi_id_22,47925,txn_444,2024-01-19 11:00:00,Merchant A,1
upi_id_58,8647,txn_445,2024-01-19 12:00:00,Merchant B,0
upi_id_58,27530,txn_446,2024-01-19 13:00:00,Merchant C,1
upi_id_86,11665,txn_447,2024-01-19 14:00:00,Merchant B,0
upi_id_49,35738,txn_448,2024-01-19 15:00:00,Merchant B,1
upi_id_52,35797,txn_449,2024-01-19 16:00:00,Merchant B,1
upi_id_42,24028,txn_450,2024-01-19 17:00:00,Merchant C,1
upi_id_70,29374,txn_451,2024-01-19 18:00:00,Merchant B,1
upi_id_15,36398,txn_452,2024-01-19 19:00:00,Merchant B,1
upi_id_54,20610,txn_453,2024-01-19 20:00:00,Merchant A,1
upi_id_60,35836,txn_454,2024-01-19 21:00:00,Merchant C,1
upi_id_97,38710,txn_455,2024-01-19 22:00:00,Merchant B,1
upi_id_8,19251,txn_456,2024-01-19 23:00:00,Merchant C,0
upi_id_53,21173,txn_457,2024-01-20 00:00:00,Merchant B,1
upi_id_60,11556,txn_458,2024-01-20 01:00:00,Merchant B,0
upi_id_5,21875,txn_459,2024-01-20 02:00:00,Merchant B,1
upi_id_68,13082,txn_460,2024-01-20 03:00:00,Merchant A,0
upi_id_6,24064,txn_461,2024-01-20 04:00:00,Merchant A,1
upi_id_96,6820,txn_462,2024-01-20 05:00:00,Merchant A,0
upi_id_94,25713,txn_463,2024-01-20 06:00:00,Merchant C,1
upi_id_47,24763,txn_464,2024-01-20 07:00:00,Merchant C,1
upi_id_99,11047,txn_465,2024-01-20 08:00:00,Merchant A,0
upi_id_55,31464,txn_466,2024-01-20 09:00:00,Merchant C,1
upi_id_40,28770,txn_467,2024-01-20 10:00:00,Merchant B,1
upi_id_52,23151,txn_468,2024-01-20 11:00:00,Merchant B,1
upi_id_16,2712,txn_469,2024-01-20 12:00:00,Merchant B,0
upi_id_13,4854,txn_470,2024-01-20 13:00:00,Merchant A,0
upi_id_30,29078,txn_471,2024-01-20 14:00:00,Merchant C,1
upi_id_19,23864,txn_472,2024-01-20 15:00:00,Merchant A,1
upi_id_17,21793,txn_473,2024-01-20 16:00:00,Merchant C,1
upi_id_63,40484,txn_474,2024-01-20 17:00:00,Merchant B,1
upi_id_19,8943,txn_475,2024-01-20 18:00:00,Merchant A,0
upi_id_92,48276,txn_476,2024-01-20 19:00:00,Merchant C,1
upi_id_58,48595,txn_477,2024-01-20 20:00:00,Merchant C,1
upi_id_55,1763,txn_478,2024-01-20 21:00:00,Merchant B,0
upi_id_90,31988,txn_479,2024-01-20 22:00:00,Merchant A,1
upi_id_90,15851,txn_480,2024-01-20 23:00:00,Merchant A,0
upi_id_62,12113,txn_481,2024-01-21 00:00:00,Merchant A,0
upi_id_23,24059,txn_482,2024-01-21 01:00:00,Merchant B,1
upi_id_9,45421,txn_483,2024-01-21 02:00:00,Merchant A,1
upi_id_12,38891,txn_484,2024-01-21 03:00:00,Merchant B,1
upi_id_1,482,txn_485,2024-01-21 04:00:00,Merchant B,0
upi_id_58,47305,txn_486,2024-01-21 05:00:00,Merchant B,1
upi_id_1,32922,txn_487,2024-01-21 06:00:00,Merchant C,1
upi_id_34,40386,txn_488,2024-01-21 07:00:00,Merchant A,1
upi_id_96,1525,txn_489,2024-01-21 08:00:00,Merchant A,0
upi_id_48,34889,txn_490,2024-01-21 09:00:00,Merchant B,1
upi_id_89,15049,txn_491,2024-01-21 10:00:00,Merchant B,0
upi_id_1,35112,txn_492,2024-01-21 11:00:00,Merchant A,1
upi_id_16,37905,txn_493,2024-01-21 12:00:00,Merchant B,1
upi_id_61,34009,txn_494,2024-01-21 13:00:00,Merchant A,1
upi_id_64,61,txn_495,2024-01-21 14:00:00,Merchant C,0
upi_id_63,9131,txn_496,2024-01-21 15:00:00,Merchant B,0
upi_id_69,18024,txn_497,2024-01-21 16:00:00,Merchant A,0
upi_id_22,45081,txn_498,2024-01-21 17:00:00,Merchant B,1
upi_id_93,13351,txn_499,2024-01-21 18:00:00,Merchant A,0
upi_id_67,24355,txn_500,2024-01-21 19:00:00,Merchant A,1
upi_id_76,45187,txn_501,2024-01-21 20:00:00,Merchant B,1
upi_id_26,28146,txn_502,2024-01-21 21:00:00,Merchant C,1
upi_id_16,34021,txn_503,2024-01-21 22:00:00,Merchant A,1
upi_id_51,20588,txn_504,2024-01-21 23:00:00,Merchant A,1
upi_id_86,41132,txn_505,2024-01-22 00:00:00,Merchant A,1
upi_id_57,9651,txn_506,2024-01-22 01:00:00,Merchant C,0
upi_id_29,19934,txn_507,2024-01-22 02:00:00,Merchant C,0
upi_id_78,20582,txn_508,2024-01-22 03:00:00,Merchant B,1
upi_id_92,23394,txn_509,2024-01-22 04:00:00,Merchant C,1
upi_id_69,23052,txn_510,2024-01-22 05:00:00,Merchant B,1
upi_id_47,26213,txn_511,2024-01-22 06:00:00,Merchant B,1
upi_id_94,49083,txn_512,2024-01-22 07:00:00,Merchant C,1
upi_id_62,4091,txn_513,2024-01-22 08:00:00,Merchant B,0
upi_id_69,6961,txn_514,2024-01-22 09:00:00,Merchant C,0
upi_id_76,35773,txn_515,2024-01-22 10:00:00,Merchant B,1
upi_id_16,21521,txn_516,2024-01-22 11:00:00,Merchant C,1
upi_id_90,49482,txn_517,2024-01-22 12:00:00,Merchant C,1
upi_id_90,36409,txn_518,2024-01-22 13:00:00,Merchant B,1
upi_id_48,28471,txn_519,2024-01-22 14:00:00,Merchant A,1
upi_id_85,20492,txn_520,2024-01-22 15:00:00,Merchant B,1
upi_id_39,1342,txn_521,2024-01-22 16:00:00,Merchant C,0
upi_id_100,44624,txn_522,2024-01-22 17:00:00,Merchant A,1
upi_id_33,24792,txn_523,2024-01-22 18:00:00,Merchant B,1
upi_id_94,339,txn_524,2024-01-22 19:00:00,Merchant B,0
upi_id_23,5896,txn_525,2024-01-22 20:00:00,Merchant B,0
upi_id_10,12255,txn_526,2024-01-22 21:00:00,Merchant A,0
upi_id_69,11345,txn_527,2024-01-22 22:00:00,Merchant C,0
upi_id_100,1751,txn_528,2024-01-22 23:00:00,Merchant B,0
upi_id_34,2422,txn_529,2024-01-23 00:00:00,Merchant B,0
upi_id_52,39888,txn_530,2024-01-23 01:00:00,Merchant B,1
upi_id_95,5320,txn_531,2024-01-23 02:00:00,Merchant B,0
upi_id_10,15897,txn_532,2024-01-23 03:00:00,Merchant B,0
upi_id_19,11919,txn_533,2024-01-23 04:00:00,Merchant C,0
upi_id_58,25065,txn_534,2024-01-23 05:00:00,Merchant C,1
upi_id_96,46618,txn_535,2024-01-23 06:00:00,Merchant B,1
upi_id_1,27936,txn_536,2024-01-23 07:00:00,Merchant A,1
upi_id_69,37642,txn_537,2024-01-23 08:00:00,Merchant C,1
upi_id_4,29712,txn_538,2024-01-23 09:00:00,Merchant A,1
upi_id_16,4807,txn_539,2024-01-23 10:00:00,Merchant C,0
upi_id_24,41361,txn_540,2024-01-23 11:00:00,Merchant B,1
upi_id_80,12183,txn_541,2024-01-23 12:00:00,Merchant C,0
upi_id_2,22298,txn_542,2024-01-23 13:00:00,Merchant B,1
upi_id_92,19542,txn_543,2024-01-23 14:00:00,Merchant C,0
upi_id_32,28922,txn_544,2024-01-23 15:00:00,Merchant B,1
upi_id_91,16775,txn_545,2024-01-23 16:00:00,Merchant B,0
upi_id_84,44814,txn_546,2024-01-23 17:00:00,Merchant B,1
upi_id_24,37199,txn_547,2024-01-23 18:00:00,Merchant B,1
upi_id_12,8821,txn_548,2024-01-23 19:00:00,Merchant A,0
upi_id_50,24071,txn_549,2024-01-23 20:00:00,Merchant B,1
upi_id_35,4233,txn_550,2024-01-23 21:00:00,Merchant A,0
upi_id_33,11123,txn_551,2024-01-23 22:00:00,Merchant A,0
upi_id_33,15024,txn_552,2024-01-23 23:00:00,Merchant B,0
upi_id_61,8008,txn_553,2024-01-24 00:00:00,Merchant A,0
upi_id_51,17906,txn_554,2024-01-24 01:00:00,Merchant C,0
upi_id_43,41787,txn_555,2024-01-24 02:00:00,Merchant B,1
upi_id_12,29399,txn_556,2024-01-24 03:00:00,Merchant A,1
upi_id_67,34269,txn_557,2024-01-24 04:00:00,Merchant B,1
upi_id_65,6738,txn_558,2024-01-24 05:00:00,Merchant B,0
upi_id_33,36063,txn_559,2024-01-24 06:00:00,Merchant B,1
upi_id_40,25511,txn_560,2024-01-24 07:00:00,Merchant A,1
upi_id_74,19427,txn_561,2024-01-24 08:00:00,Merchant C,0
upi_id_43,37266,txn_562,2024-01-24 09:00:00,Merchant C,1
upi_id_44,17851,txn_563,2024-01-24 10:00:00,Merchant A,0
upi_id_29,615,txn_564,2024-01-24 11:00:00,Merchant B,0
upi_id_13,21777,txn_565,2024-01-24 12:00:00,Merchant A,1
upi_id_12,24078,txn_566,2024-01-24 13:00:00,Merchant A,1
upi_id_95,9375,txn_567,2024-01-24 14:00:00,Merchant A,0
upi_id_46,35436,txn_568,2024-01-24 15:00:00,Merchant B,1
upi_id_2,30908,txn_569,2024-01-24 16:00:00,Merchant A,1
upi_id_35,13410,txn_570,2024-01-24 17:00:00,Merchant B,0
upi_id_87,16515,txn_571,2024-01-24 18:00:00,Merchant A,0
upi_id_81,29867,txn_572,2024-01-24 19:00:00,Merchant C,1
upi_id_90,2984,txn_573,2024-01-24 20:00:00,Merchant A,0
upi_id_8,31706,txn_574,2024-01-24 21:00:00,Merchant A,1
upi_id_93,20663,txn_575,2024-01-24 22:00:00,Merchant C,1
upi_id_26,23511,txn_576,2024-01-24 23:00:00,Merchant B,1
upi_id_74,12652,txn_577,2024-01-25 00:00:00,Merchant B,0
upi_id_90,40999,txn_578,2024-01-25 01:00:00,Merchant A,1
upi_id_34,28536,txn_579,2024-01-25 02:00:00,Merchant C,1
upi_id_7,6641,txn_580,2024-01-25 03:00:00,Merchant B,0
upi_id_68,44548,txn_581,2024-01-25 04:00:00,Merchant A,1
upi_id_58,15318,txn_582,2024-01-25 05:00:00,Merchant C,0
upi_id_75,7565,txn_583,2024-01-25 06:00:00,Merchant B,0
upi_id_29,27346,txn_584,2024-01-25 07:00:00,Merchant B,1
upi_id_36,48289,txn_585,2024-01-25 08:00:00,Merchant C,1
upi_id_89,28688,txn_586,2024-01-25 09:00:00,Merchant C,1
upi_id_21,13738,txn_587,2024-01-25 10:00:00,Merchant C,0
upi_id_36,9324,txn_588,2024-01-25 11:00:00,Merchant C,0
upi_id_10,15230,txn_589,2024-01-25 12:00:00,Merchant A,0
upi_id_73,44482,txn_590,2024-01-25 13:00:00,Merchant C,1
upi_id_24,8503,txn_591,2024-01-25 14:00:00,Merchant B,0
upi_id_64,546,txn_592,2024-01-25 15:00:00,Merchant B,0
upi_id_99,37115,txn_593,2024-01-25 16:00:00,Merchant A,1
upi_id_49,29431,txn_594,2024-01-25 17:00:00,Merchant B,1
upi_id_99,9997,txn_595,2024-01-25 18:00:00,Merchant B,0
upi_id_36,27789,txn_596,2024-01-25 19:00:00,Merchant C,1
upi_id_82,29970,txn_597,2024-01-25 20:00:00,Merchant B,1
upi_id_96,48544,txn_598,2024-01-25 21:00:00,Merchant A,1
upi_id_24,13920,txn_599,2024-01-25 22:00:00,Merchant C,0
upi_id_23,3811,txn_600,2024-01-25 23:00:00,Merchant C,0
upi_id_62,30587,txn_601,2024-01-26 00:00:00,Merchant A,1
upi_id_96,39975,txn_602,2024-01-26 01:00:00,Merchant C,1
upi_id_37,41774,txn_603,2024-01-26 02:00:00,Merchant C,1
upi_id_12,16372,txn_604,2024-01-26 03:00:00,Merchant A,0
upi_id_55,45085,txn_605,2024-01-26 04:00:00,Merchant C,1
upi_id_13,29630,txn_606,2024-01-26 05:00:00,Merchant A,1
upi_id_23,8437,txn_607,2024-01-26 06:00:00,Merchant A,0
upi_id_89,12985,txn_608,2024-01-26 07:00:00,Merchant B,0
upi_id_99,33040,txn_609,2024-01-26 08:00:00,Merchant B,1
upi_id_30,19896,txn_610,2024-01-26 09:00:00,Merchant C,0
upi_id_17,18156,txn_611,2024-01-26 10:00:00,Merchant C,0
upi_id_62,10617,txn_612,2024-01-26 11:00:00,Merchant A,0
upi_id_84,37130,txn_613,2024-01-26 12:00:00,Merchant C,1
upi_id_89,39838,txn_614,2024-01-26 13:00:00,Merchant A,1
upi_id_86,24575,txn_615,2024-01-26 14:00:00,Merchant A,1
upi_id_13,3431,txn_616,2024-01-26 15:00:00,Merchant C,0
upi_id_59,12677,txn_617,2024-01-26 16:00:00,Merchant A,0
upi_id_19,10817,txn_618,2024-01-26 17:00:00,Merchant B,0
upi_id_49,32734,txn_619,2024-01-26 18:00:00,Merchant C,1
upi_id_100,20145,txn_620,2024-01-26 19:00:00,Merchant B,1
upi_id_12,2051,txn_621,2024-01-26 20:00:00,Merchant C,0
upi_id_61,44461,txn_622,2024-01-26 21:00:00,Merchant A,1
upi_id_19,33934,txn_623,2024-01-26 22:00:00,Merchant C,1
upi_id_76,24952,txn_624,2024-01-26 23:00:00,Merchant B,1
upi_id_9,32414,txn_625,2024-01-27 00:00:00,Merchant A,1
upi_id_71,34802,txn_626,2024-01-27 01:00:00,Merchant C,1
upi_id_28,32914,txn_627,2024-01-27 02:00:00,Merchant C,1
upi_id_78,47038,txn_628,2024-01-27 03:00:00,Merchant C,1
upi_id_95,40601,txn_629,2024-01-27 04:00:00,Merchant B,1
upi_id_52,25281,txn_630,2024-01-27 05:00:00,Merchant B,1
upi_id_83,24558,txn_631,2024-01-27 06:00:00,Merchant C,1
upi_id_16,47055,txn_632,2024-01-27 07:00:00,Merchant A,1
upi_id_69,35401,txn_633,2024-01-27 08:00:00,Merchant A,1
upi_id_99,4495,txn_634,2024-01-27 09:00:00,Merchant B,0
upi_id_12,15153,txn_635,2024-01-27 10:00:00,Merchant A,0
upi_id_25,23896,txn_636,2024-01-27 11:00:00,Merchant B,1
upi_id_52,9156,txn_637,2024-01-27 12:00:00,Merchant C,0
upi_id_85,31884,txn_638,2024-01-27 13:00:00,Merchant B,1
upi_id_100,43195,txn_639,2024-01-27 14:00:00,Merchant B,1
upi_id_53,43002,txn_640,2024-01-27 15:00:00,Merchant C,1
upi_id_23,1829,txn_641,2024-01-27 16:00:00,Merchant A,0
upi_id_16,45029,txn_642,2024-01-27 17:00:00,Merchant B,1
upi_id_57,41899,txn_643,2024-01-27 18:00:00,Merchant B,1
upi_id_39,32124,txn_644,2024-01-27 19:00:00,Merchant C,1
upi_id_53,37574,txn_645,2024-01-27 20:00:00,Merchant A,1
upi_id_42,807,txn_646,2024-01-27 21:00:00,Merchant B,0
upi_id_58,40971,txn_647,2024-01-27 22:00:00,Merchant C,1
upi_id_39,29758,txn_648,2024-01-27 23:00:00,Merchant B,1
upi_id_14,34637,txn_649,2024-01-28 00:00:00,Merchant C,1
upi_id_95,14562,txn_650,2024-01-28 01:00:00,Merchant A,0
upi_id_5,48281,txn_651,2024-01-28 02:00:00,Merchant A,1
upi_id_35,24263,txn_652,2024-01-28 03:00:00,Merchant A,1
upi_id_87,14900,txn_653,2024-01-28 04:00:00,Merchant A,0
upi_id_93,48989,txn_654,2024-01-28 05:00:00,Merchant B,1
upi_id_75,15935,txn_655,2024-01-28 06:00:00,Merchant B,0
upi_id_18,38198,txn_656,2024-01-28 07:00:00,Merchant A,1
upi_id_76,41845,txn_657,2024-01-28 08:00:00,Merchant A,1
upi_id_9,36333,txn_658,2024-01-28 09:00:00,Merchant A,1
upi_id_74,34158,txn_659,2024-01-28 10:00:00,Merchant B,1
upi_id_58,11594,txn_660,2024-01-28 11:00:00,Merchant A,0
upi_id_17,40043,txn_661,2024-01-28 12:00:00,Merchant A,1
upi_id_7,49977,txn_662,2024-01-28 13:00:00,Merchant A,1
upi_id_46,17321,txn_663,2024-01-28 14:00:00,Merchant C,0
upi_id_13,27377,txn_664,2024-01-28 15:00:00,Merchant A,1
upi_id_40,43514,txn_665,2024-01-28 16:00:00,Merchant C,1
upi_id_42,14200,txn_666,2024-01-28 17:00:00,Merchant C,0
upi_id_9,15877,txn_667,2024-01-28 18:00:00,Merchant A,0
upi_id_50,8246,txn_668,2024-01-28 19:00:00,Merchant C,0
upi_id_27,7215,txn_669,2024-01-28 20:00:00,Merchant A,0
upi_id_66,727,txn_670,2024-01-28 21:00:00,Merchant B,0
upi_id_5,46601,txn_671,2024-01-28 22:00:00,Merchant B,1
upi_id_29,11363,txn_672,2024-01-28 23:00:00,Merchant B,0
upi_id_37,18298,txn_673,2024-01-29 00:00:00,Merchant B,0
upi_id_38,30449,txn_674,2024-01-29 01:00:00,Merchant C,1
upi_id_83,26173,txn_675,2024-01-29 02:00:00,Merchant A,1
upi_id_8,42875,txn_676,2024-01-29 03:00:00,Merchant A,1
upi_id_65,7658,txn_677,2024-01-29 04:00:00,Merchant A,0
upi_id_86,18851,txn_678,2024-01-29 05:00:00,Merchant B,0
upi_id_17,25426,txn_679,2024-01-29 06:00:00,Merchant B,1
upi_id_71,26686,txn_680,2024-01-29 07:00:00,Merchant A,1
upi_id_89,47320,txn_681,2024-01-29 08:00:00,Merchant B,1
upi_id_45,24579,txn_682,2024-01-29 09:00:00,Merchant A,1
upi_id_4,28832,txn_683,2024-01-29 10:00:00,Merchant A,1
upi_id_36,7907,txn_684,2024-01-29 11:00:00,Merchant A,0
upi_id_70,7288,txn_685,2024-01-29 12:00:00,Merchant A,0
upi_id_31,33661,txn_686,2024-01-29 13:00:00,Merchant A,1
upi_id_19,10223,txn_687,2024-01-29 14:00:00,Merchant A,0
upi_id_61,37444,txn_688,2024-01-29 15:00:00,Merchant A,1
upi_id_54,34702,txn_689,2024-01-29 16:00:00,Merchant B,1
upi_id_39,17765,txn_690,2024-01-29 17:00:00,Merchant A,0
upi_id_91,44642,txn_691,2024-01-29 18:00:00,Merchant A,1
upi_id_74,17675,txn_692,2024-01-29 19:00:00,Merchant B,0
upi_id_90,18025,txn_693,2024-01-29 20:00:00,Merchant B,0
upi_id_19,46008,txn_694,2024-01-29 21:00:00,Merchant B,1
upi_id_39,23875,txn_695,2024-01-29 22:00:00,Merchant A,1
upi_id_67,43643,txn_696,2024-01-29 23:00:00,Merchant C,1
upi_id_45,32285,txn_697,2024-01-30 00:00:00,Merchant C,1
upi_id_13,17603,txn_698,2024-01-30 01:00:00,Merchant B,0
upi_id_92,37785,txn_699,2024-01-30 02:00:00,Merchant C,1
upi_id_58,23266,txn_700,2024-01-30 03:00:00,Merchant B,1
upi_id_20,25932,txn_701,2024-01-30 04:00:00,Merchant A,1
upi_id_92,28842,txn_702,2024-01-30 05:00:00,Merchant C,1
upi_id_72,29193,txn_703,2024-01-30 06:00:00,Merchant A,1
upi_id_61,46543,txn_704,2024-01-30 07:00:00,Merchant C,1
upi_id_39,42521,txn_705,2024-01-30 08:00:00,Merchant A,1
upi_id_1,15586,txn_706,2024-01-30 09:00:00,Merchant C,0
upi_id_3,25560,txn_707,2024-01-30 10:00:00,Merchant A,1
upi_id_77,40060,txn_708,2024-01-30 11:00:00,Merchant A,1
upi_id_92,33743,txn_709,2024-01-30 12:00:00,Merchant C,1
upi_id_62,4134,txn_710,2024-01-30 13:00:00,Merchant A,0
upi_id_63,14664,txn_711,2024-01-30 14:00:00,Merchant A,0
upi_id_25,21755,txn_712,2024-01-30 15:00:00,Merchant A,1
upi_id_56,3973,txn_713,2024-01-30 16:00:00,Merchant C,0
upi_id_33,5296,txn_714,2024-01-30 17:00:00,Merchant C,0
upi_id_38,46682,txn_715,2024-01-30 18:00:00,Merchant A,1
upi_id_6,41874,txn_716,2024-01-30 19:00:00,Merchant A,1
upi_id_58,29126,txn_717,2024-01-30 20:00:00,Merchant C,1
upi_id_44,40997,txn_718,2024-01-30 21:00:00,Merchant C,1
upi_id_45,9904,txn_719,2024-01-30 22:00:00,Merchant A,0
upi_id_32,3021,txn_720,2024-01-30 23:00:00,Merchant A,0
upi_id_45,41756,txn_721,2024-01-31 00:00:00,Merchant A,1
upi_id_61,20421,txn_722,2024-01-31 01:00:00,Merchant B,1
upi_id_47,21453,txn_723,2024-01-31 02:00:00,Merchant C,1
upi_id_21,45649,txn_724,2024-01-31 03:00:00,Merchant B,1
upi_id_80,38002,txn_725,2024-01-31 04:00:00,Merchant C,1
upi_id_85,9517,txn_726,2024-01-31 05:00:00,Merchant C,0
upi_id_75,47328,txn_727,2024-01-31 06:00:00,Merchant C,1
upi_id_36,49470,txn_728,2024-01-31 07:00:00,Merchant C,1
upi_id_99,2397,txn_729,2024-01-31 08:00:00,Merchant C,0
upi_id_19,18547,txn_730,2024-01-31 09:00:00,Merchant C,0
upi_id_20,19130,txn_731,2024-01-31 10:00:00,Merchant C,0
upi_id_57,1592,txn_732,2024-01-31 11:00:00,Merchant B,0
upi_id_18,11304,txn_733,2024-01-31 12:00:00,Merchant A,0
upi_id_47,30562,txn_734,2024-01-31 13:00:00,Merchant A,1
upi_id_49,6184,txn_735,2024-01-31 14:00:00,Merchant B,0
upi_id_14,26573,txn_736,2024-01-31 15:00:00,Merchant B,1
upi_id_15,34081,txn_737,2024-01-31 16:00:00,Merchant B,1
upi_id_31,20696,txn_738,2024-01-31 17:00:00,Merchant B,1
upi_id_1,7315,txn_739,2024-01-31 18:00:00,Merchant C,0
upi_id_54,19624,txn_740,2024-01-31 19:00:00,Merchant A,0
upi_id_3,2140,txn_741,2024-01-31 20:00:00,Merchant C,0
upi_id_16,47457,txn_742,2024-01-31 21:00:00,Merchant A,1
upi_id_87,31291,txn_743,2024-01-31 22:00:00,Merchant A,1
upi_id_57,18089,txn_744,2024-01-31 23:00:00,Merchant B,0
upi_id_75,39693,txn_745,2024-02-01 00:00:00,Merchant C,1
upi_id_12,33131,txn_746,2024-02-01 01:00:00,Merchant B,1
upi_id_74,32089,txn_747,2024-02-01 02:00:00,Merchant C,1
upi_id_96,26293,txn_748,2024-02-01 03:00:00,Merchant A,1
upi_id_16,46250,txn_749,2024-02-01 04:00:00,Merchant B,1
upi_id_72,20671,txn_750,2024-02-01 05:00:00,Merchant B,1
upi_id_76,3739,txn_751,2024-02-01 06:00:00,Merchant A,0
upi_id_24,2470,txn_752,2024-02-01 07:00:00,Merchant A,0
upi_id_28,22535,txn_753,2024-02-01 08:00:00,Merchant A,1
upi_id_8,48875,txn_754,2024-02-01 09:00:00,Merchant B,1
upi_id_92,49709,txn_755,2024-02-01 10:00:00,Merchant C,1
upi_id_36,9018,txn_756,2024-02-01 11:00:00,Merchant B,0
upi_id_90,2809,txn_757,2024-02-01 12:00:00,Merchant C,0
upi_id_8,49139,txn_758,2024-02-01 13:00:00,Merchant B,1
upi_id_58,47639,txn_759,2024-02-01 14:00:00,Merchant B,1
upi_id_60,12714,txn_760,2024-02-01 15:00:00,Merchant A,0
upi_id_50,40330,txn_761,2024-02-01 16:00:00,Merchant C,1
upi_id_28,2720,txn_762,2024-02-01 17:00:00,Merchant B,0
upi_id_92,22891,txn_763,2024-02-01 18:00:00,Merchant B,1
upi_id_41,11701,txn_764,2024-02-01 19:00:00,Merchant A,0
upi_id_100,36510,txn_765,2024-02-01 20:00:00,Merchant A,1
upi_id_64,42535,txn_766,2024-02-01 21:00:00,Merchant C,1
upi_id_27,36767,txn_767,2024-02-01 22:00:00,Merchant B,1
upi_id_63,26706,txn_768,2024-02-01 23:00:00,Merchant C,1
upi_id_17,18788,txn_769,2024-02-02 00:00:00,Merchant B,0
upi_id_73,48846,txn_770,2024-02-02 01:00:00,Merchant C,1
upi_id_33,26589,txn_771,2024-02-02 02:00:00,Merchant A,1
upi_id_84,26124,txn_772,2024-02-02 03:00:00,Merchant B,1
upi_id_77,33063,txn_773,2024-02-02 04:00:00,Merchant C,1
upi_id_92,10178,txn_774,2024-02-02 05:00:00,Merchant A,0
upi_id_29,21728,txn_775,2024-02-02 06:00:00,Merchant A,1
